Wind Power,Amount of Cargo,Auxiliary Engine Power,Main Engine Power,LOA,Breath,Draught,Light Weight,Month,Latitude,Longitude,Speed,Consumption_LSHFO
3,0,770,9480,189.99,32.26,12.49,10291.64,February,26.957,56.373,0,2.5
2,0,770,9480,189.99,32.26,12.49,10291.64,February,26.957,56.373,0,2
2,0,770,9480,189.99,32.26,12.49,10291.64,February,27.075,56.115,0,1.65
2,0,770,9480,189.99,32.26,12.49,10291.64,February,27.098,56.045,0,1.2
2,0,770,9480,189.99,32.26,12.49,10291.64,February,27.098,56.045,0,5
2,0,770,9480,189.99,32.26,12.49,10291.64,February,27.098,56.045,0,4.5
3,0,770,9480,189.99,32.26,12.49,10291.64,February,27.098,56.045,0,4.5
3,0,770,9480,189.99,32.26,12.49,10291.64,February,27.098,56.045,0,4.5
2,0,770,9480,189.99,32.26,12.49,10291.64,February,27.098,56.045,0,4.5
2,0,770,9480,189.99,32.26,12.49,10291.64,February,27.098,56.045,0,3
2,0,770,9480,189.99,32.26,12.49,10291.64,February,27.098,56.045,0,0.15
2,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,27.037,56.225,0,0.85
2,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,25.268,58.142,7.834101382,18
3,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,24.233,62.2,10.04347826,22.4
3,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,23.133,66.45,10.125,23.5
3,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,22.667,69.925,9.906976744,21.3
3,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,22.758,69.925,0,0.4
3,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,22.758,69.653,0,0.1
2,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,22.758,69.653,0,2
2,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,22.758,69.653,0,0.6
2,53026.051,770,9480,189.99,32.26,12.49,10291.64,February,22.983,70.223,0,2.4
2,50000,770,9480,189.99,32.26,12.49,10291.64,February,22.983,70.223,0,2
2,36000,770,9480,189.99,32.26,12.49,10291.64,February,22.983,70.223,0,3.9
3,17000,770,9480,189.99,32.26,12.49,10291.64,February,22.983,70.223,0,4.5
2,2000,770,9480,189.99,32.26,12.49,10291.64,February,22.983,70.223,0,4.8
2,0,770,9480,189.99,32.26,12.49,10291.64,February,22.983,70.223,0,1.15
2,0,770,9480,189.99,32.26,12.49,10291.64,February,22.888,70.155,0,0.9
3,0,770,9480,189.99,32.26,12.49,10291.64,February,22.77,67.503,11.63265306,15.05
3,0,770,9480,189.99,32.26,12.49,10291.64,February,24.118,62.63,11.24,25.2
3,0,770,9480,189.99,32.26,12.49,10291.64,February,25.627,51.853,11.32,25.5
2,0,770,9480,189.99,32.26,12.49,10291.64,February,26.928,56.537,10.61946903,12.5
2,0,770,9480,189.99,32.26,12.49,10291.64,February,26.936,56.405,0,0.25
3,0,770,9480,189.99,32.26,12.49,10291.64,February,26.936,56.405,0,1.3
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
5,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
4,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
2,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
2,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2
2,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.2
2,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.2
2,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.2
2,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.2
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.3
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.3
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,3
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.5
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.5
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.5
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.5
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.5
3,0,600,10200,225,32.26,14,12202.8,February,27.07,56.27,0,2.5
4,65437.263,660,10200,225,32.26,14,12038.1,February,9.87,75.295,10.55,25.2
6,65437.263,660,10200,225,32.26,14,12038.1,February,7.088,77.435,9.966666667,25.9
5,65437.263,660,10200,225,32.26,14,12038.1,February,5.747,80.26,9.041666667,24.1
5,65437.263,660,10200,225,32.26,14,12038.1,February,5.758,83.542,8.34893617,26.8
6,65437.263,660,10200,225,32.26,14,12038.1,February,5.848,87.315,9.408333333,27.1
5,65437.263,660,10200,225,32.26,14,12038.1,February,5.928,90.972,9.539130435,26.4
5,65437.263,660,10200,225,32.26,14,12038.1,February,6.167,94.74,9.45,26.1
4,65437.263,660,10200,225,32.26,14,12038.1,February,5.03,98.513,9.875,26.8
3,65437.263,660,10200,225,32.26,14,12038.1,February,2.47,101.543,10.0125,28.8
4,65437.263,660,10200,225,32.26,14,12038.1,February,1.782,104.745,9.941666667,28.6
5,65437.263,660,10200,225,32.26,14,12038.1,February,5.203,106.822,10.375,28.5
7,65437.263,660,10200,225,32.26,14,12038.1,February,7.663,109.388,8.891666667,27.7
7,65437.263,660,10200,225,32.26,14,12038.1,February,11.133,110.67,9.333333333,28.4
6,65437.263,660,10200,225,32.26,14,12038.1,February,13.753,113.287,9.495833333,29.3
6,65437.263,660,10200,225,32.26,14,12038.1,February,16.7,115.872,9.904166667,28.6
5,65437.263,660,10200,225,32.26,14,12038.1,February,20.393,117.858,10.39583333,28.9
9,65437.263,660,10200,225,32.26,14,12038.1,February,23.828,119.95,10.14166667,29.3
6,65437.263,660,10200,225,32.26,14,12038.1,February,26.663,121.9,8.458333333,29.2
4,65437.263,660,10200,225,32.26,14,12038.1,February,29.683,124.3,9.608333333,28.9
6,65437.263,660,10200,225,32.26,14,12038.1,February,33.473,123.308,10.34583333,29.4
4,65437.263,660,10200,225,32.26,14,12038.1,February,34.142,121.32,10.05813953,24.1
4,65437.263,660,10200,225,32.26,14,12038.1,February,34.095,121.257,0,1
5,65437.263,660,10200,225,32.26,14,12038.1,February,34.095,121.257,0,1.2
7,65437.263,660,10200,225,32.26,14,12038.1,February,34.093,121.253,0,2.5
6,65437.263,660,10200,225,32.26,14,12038.1,February,34.1,121.255,0,2
6,65437.263,660,10200,225,32.26,14,12038.1,February,34.1,121.255,0,1.2
6,65437.263,660,10200,225,32.26,14,12038.1,February,34.032,121.188,0,1.4
5,65437.263,660,10200,225,32.26,14,12038.1,February,34.032,121.193,0,1.9
8,65437.263,660,10200,225,32.26,14,12038.1,February,34.032,121.193,0,2.2
8,65437.263,660,10200,225,32.26,14,12038.1,February,34.032,121.193,0,1.9
5,65437.263,660,10200,225,32.26,14,12038.1,February,34.032,121.193,0,2.2
5,65437.263,660,10200,225,32.26,14,12038.1,February,34.032,121.193,0,2.2
3,31839.1,640,9060.255,224.97,32.25,14.167,11474.5,February,-28.229,-48.652,0,2.7
2,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
2,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
2,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
2,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
2,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.8
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,February,26.99,56.028,0,1.9
2,52199.485,770,9480,190,32.26,12.54,11223.5,March,20.077,86.85,11.06382979,23.5
2,52199.485,770,9480,190,32.26,12.54,11223.5,March,20.168,86.822,0,0.6
2,52199.485,770,9480,190,32.26,12.54,11223.5,March,20.185,86.707,0,0.9
2,52199.485,770,9480,190,32.26,12.54,11223.5,March,20.185,86.707,0,1.1
2,52199.485,770,9480,190,32.26,12.54,11223.5,March,20.27,86.671,0,0.7
2,48800,770,9480,190,32.26,12.54,11223.5,March,20.27,86.671,0,1.3
3,28353,770,9480,190,32.26,12.54,11223.5,March,20.27,86.671,0,4.9
3,10125,770,9480,190,32.26,12.54,11223.5,March,20.27,86.671,0,3
3,0,770,9480,190,32.26,12.54,11223.5,March,20.27,86.671,0,2.3
3,0,770,9480,190,32.26,12.54,11223.5,March,20.135,86.782,0,1.2
3,0,770,9480,190,32.26,12.54,11223.5,March,15.42,85.332,11.20833333,27.5
4,0,770,9480,190,32.26,12.54,11223.5,March,10.712,83.91,11.8,28.3
4,0,770,9480,190,32.26,12.54,11223.5,March,6.087,82.585,12.04166667,27.1
4,0,770,9480,190,32.26,12.54,11223.5,March,6.505,77.73,13,27.2
3,0,770,9480,190,32.26,12.54,11223.5,March,10.598,74.827,13.20833333,27.4
3,0,770,9480,190,32.26,12.54,11223.5,March,14.65,72.155,12.125,27.2
3,0,770,9480,190,32.26,12.54,11223.5,March,17.902,68.372,12.25,27.1
3,0,770,9480,190,32.26,12.54,11223.5,March,21.007,64.07,12.28,28.2
3,0,770,9480,190,32.26,12.54,11223.5,March,23.94,59.937,12.04166667,26.7
3,0,770,9480,190,32.26,12.54,11223.5,March,25.692,57.232,8.375,17.8
3,0,770,9480,190,32.26,12.54,11223.5,March,26.987,52.632,12.04166667,27.1
2,0,770,9480,190,32.26,12.54,11223.5,March,27.587,52.285,0,0.4
2,0,770,9480,190,32.26,12.54,11223.5,March,27.587,52.283,0,1.5
2,0,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,1.2
2,0,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,0.5
3,10000,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,4.2
4,20000,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,4.1
6,31000,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,4.3
7,31000,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,3.9
4,31000,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,3.2
4,35900,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,3.5
4,43600,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,3.5
4,52601.809,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,3.1
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,3
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,0.2
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,27.73,52.153,0,0.4
2,52601.809,770,9480,190,32.26,12.54,11223.5,March,26.255,55.603,10.22522523,22.1
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,26.927,56.36,0,0.6
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,26.927,56.36,0,1.8
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,26.927,56.36,0,0.5
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,26.927,56.36,0,0.44
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,26.927,56.36,0,0.5
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,26.962,56.405,0,0.9
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,25.21,57.067,10.90909091,10.8
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,24.798,56.935,0,0.8
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,24.88,59.592,7.829787234,16.2
3,52601.809,770,9480,190,32.26,12.54,11223.5,March,23.82,63.743,10.30434783,23.4
3,0,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,1.3
3,0,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,2.6
3,600,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.3
3,2400,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.5
2,5600,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.5
2,8800,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.6
3,12800,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.7
3,16009,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.8
2,20275,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,4
2,23621,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.8
2,27786,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.7
2,31824,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,4.2
4,32952,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,2.8
3,35751,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.5
2,38573,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.6
2,42737,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,3.7
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,27.527,52.558,0,2
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.86,56.448,10.50289017,16.8
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,0.7
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,0.6
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,2.8
5,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,2.8
5,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,3.1
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,3.1
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,1
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,0.081
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,1.6
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,26.95,56.361,0,1
4,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,25.362,58.102,9.011627907,14.6
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,24.734,62.567,10.2125,24.8
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,23.119,66.37,10.525,24.5
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,23.119,66.37,10.75,24.1
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,17.005,72.35,10.52173913,23.9
3,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,13.208,74.005,10.4,24.6
4,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,9.258,75.628,10.6875,24.9
4,45558.37,720,9850,189.99,32.26,12.49,10347.92,March,6.325,78.905,11.2375,24.4
3,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,2
4,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,2
4,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,2
3,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,2
3,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,1.8
3,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,0.2
3,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,0.1
3,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,0.5
3,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,0.1
2,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,0.7
2,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,1.9
2,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,0.6
2,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,0.1
2,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,1.5
2,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,10
2,0,660,10200,225,32.26,14,12202,March,29.892,49.163,0,0.6
4,0,660,10200,225,32.26,14,12202,March,26.115,55.858,0,0.5
3,0,660,10200,225,32.26,14,12202,March,29.723,49.423,0,2.2
2,0,660,10200,225,32.26,14,12202,March,26.115,55.858,0,2
2,0,660,10200,225,32.26,14,12202,March,26.115,55.858,0,1.2
2,0,660,10200,225,32.26,14,12202,March,26.115,55.858,0,0.1
3,0,660,10200,225,32.26,14,12202,March,25.973,56.052,0,0.7
2,42600,660,10200,225,32.26,14,12202,March,25.99,56.052,0,2.6
2,58000,660,10200,225,32.26,14,12202,March,25.99,56.052,0,2.1
2,58000,660,10200,225,32.26,14,12202,March,27.223,52.043,8.42,25.9
2,58000,660,10200,225,32.26,14,12202,March,28.886,49.045,8.241666667,24.8
2,58000,660,10200,225,32.26,14,12202,March,29.045,48.242,0,1
2,58000,660,10200,225,32.26,14,12202,March,29.045,48.242,0,1.7
2,58000,660,10200,225,32.26,14,12202,March,29.045,48.242,0,1.8
3,58000,660,10200,225,32.26,14,12202,March,29.052,48.192,0,0.2
3,58000,660,10200,225,32.26,14,12202,March,29.048,48.163,0,0.4
2,45000,660,10200,225,32.26,14,12202,March,29.048,48.163,0,1.8
2,24900,660,10200,225,32.26,14,12202,March,29.048,48.163,0,2
2,8000,660,10200,225,32.26,14,12202,March,29.048,48.163,0,2
2,0,660,10200,225,32.26,14,12202,March,29.048,48.163,0,1
3,0,660,10200,225,32.26,14,12202,March,29.048,48.163,0,0.8
3,0,660,10200,225,32.26,14,12202,March,29.048,48.163,0,0.1
3,0,660,10200,225,32.26,14,12202,March,29.05,48.177,0,0.1
3,0,660,10200,225,32.26,14,12202,March,29.035,48.223,0,0.2
2,0,660,10200,225,32.26,14,12202,March,29.037,48.222,0,1.6
2,0,660,10200,225,32.26,14,12202,March,29.037,48.222,0,2
2,0,660,10200,225,32.26,14,12202,March,29.037,48.222,0,2
2,0,660,10200,225,32.26,14,12202,March,29.037,48.222,0,0.5
2,0,660,10200,225,32.26,14,12202,March,29.037,48.222,0,0.1
2,0,660,10200,225,32.26,14,12202,March,29.02,48.328,0,0.5
5,0,660,10200,225,32.26,14,12202,March,28.045,50.786,8.812865497,17
4,0,660,10200,225,32.26,14,12202,March,26.26,53.802,8.695652174,22
2,0,660,10200,225,32.26,14,12202,March,26.032,55.825,8.74015748,12.5
2,0,660,10200,225,32.26,14,12202,March,26.069,55.9,0,0.4
2,0,660,10200,225,32.26,14,12202,March,26.069,55.9,0,0.8
2,0,660,10200,225,32.26,14,12202,March,26.068,55.834,0,2
2,0,660,10200,225,32.26,14,12202,March,26.068,55.834,0,0.1
2,0,660,10200,225,32.26,14,12202,March,26.05,55.963,0,0.5
2,22000,660,10200,225,32.26,14,12202,March,25.975,56.056,0,0.7
3,58200,660,10200,225,32.26,14,12202,March,25.975,56.056,0,2.1
4,58200,660,10200,225,32.26,14,12202,March,25.975,56.056,0,1.3
4,58200,660,10200,225,32.26,14,12202,March,25.975,56.056,0,0.1
4,58200,660,10200,225,32.26,14,12202,March,27.085,52.428,8.16,25.4
2,58200,660,10200,225,32.26,14,12202,March,28.872,49.142,8.958333333,24
2,58200,660,10200,225,32.26,14,12202,March,29.167,49.167,0,0.3
3,31839.1,640,9060.255,224.97,32.25,14.167,11474.5,March,-28.229,-48.652,0,2.7
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
2,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
2,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
3,0,640,9060.255,224.97,32.25,14.167,11474.5,March,26.99,56.028,0,1.9
